# {"t_start": 1596462557.249728, "env_id": "Swimmer-v2"} 
r,l,t
123.876509,1000,920.312709
122.895077,1000,921.587731
123.354522,1000,922.87172
124.075059,1000,924.296247
122.562676,1000,925.580148
121.930543,1000,926.974177
121.660283,1000,928.255407
121.389371,1000,929.652666
123.908648,1000,930.933477
122.030059,1000,932.346523
119.680636,1000,933.630454
123.579333,1000,935.039346
121.115308,1000,936.329182
121.400911,1000,937.730452
123.596447,1000,939.014199
121.905933,1000,940.427726
123.706955,1000,941.711718
124.833974,1000,943.129571
121.956898,1000,944.402998
123.956522,1000,945.827344
124.556616,1000,947.118344
123.793826,1000,948.52459
123.223254,1000,949.82486
123.061678,1000,951.23122
124.057624,1000,952.530668
122.129344,1000,953.937479
120.379343,1000,955.23197
126.19662,1000,956.631874
123.491634,1000,957.934115
125.737891,1000,959.343048
123.583653,1000,960.627991
127.061346,1000,962.035161
123.379769,1000,963.334937
124.935368,1000,964.744207
127.765037,1000,966.012109
124.328958,1000,967.468261
126.443511,1000,968.833228
127.207987,1000,970.257162
122.29177,1000,971.543689
122.948977,1000,972.949515
122.343607,1000,974.238792
123.400341,1000,975.630862
124.351637,1000,976.930507
124.964939,1000,978.342725
120.559429,1000,979.620858
118.380919,1000,980.905445
122.445671,1000,982.320628
121.999717,1000,983.586098
117.259521,1000,985.009026
120.708199,1000,986.292709
120.985062,1000,987.702082
120.035534,1000,988.971257
122.104368,1000,990.402879
118.669519,1000,991.684107
121.884683,1000,993.098364
123.360862,1000,994.421706
121.405056,1000,995.851344
123.099592,1000,997.140894
120.821225,1000,998.540861
122.582011,1000,999.82485
117.707707,1000,1001.237067
124.686591,1000,1002.502086
125.102497,1000,1003.925936
126.053162,1000,1005.213336
126.985445,1000,1006.62181
123.826797,1000,1007.902853
126.237701,1000,1009.314841
121.686016,1000,1010.599783
125.561837,1000,1012.006639
127.185894,1000,1013.288819
127.424768,1000,1014.698362
127.226453,1000,1015.983861
126.260569,1000,1017.395642
126.188494,1000,1018.680538
123.4518,1000,1020.095826
111.665866,1000,1021.370857
110.785207,1000,1022.795064
112.427671,1000,1024.081591
111.285792,1000,1025.501504
114.127902,1000,1026.774981
116.067841,1000,1028.196311
114.916215,1000,1029.467832
116.893706,1000,1030.877672
114.248736,1000,1032.161168
113.931528,1000,1033.555913
115.83606,1000,1034.839961
116.735073,1000,1036.113198
111.505642,1000,1037.68725
117.153328,1000,1038.974102
114.54952,1000,1040.400182
117.666147,1000,1041.68425
113.888832,1000,1043.095293
117.113901,1000,1044.361516
118.784127,1000,1045.786749
110.864301,1000,1047.074156
117.187455,1000,1048.480674
117.181326,1000,1049.761432
119.176513,1000,1051.175412
118.580312,1000,1052.458491
120.461954,1000,1053.867459
119.729666,1000,1055.158367
120.897628,1000,1056.574761
120.074649,1000,1057.843035
118.133467,1000,1059.270293
115.634236,1000,1060.555357
120.149279,1000,1061.959824
119.567624,1000,1063.261878
113.359255,1000,1064.655116
119.71412,1000,1065.939955
119.100445,1000,1067.366946
113.749835,1000,1068.634548
116.982171,1000,1070.04316
119.916399,1000,1071.327206
118.992552,1000,1072.75245
120.320921,1000,1074.036322
115.835491,1000,1075.446315
120.634348,1000,1076.731217
119.932881,1000,1078.152962
121.210538,1000,1079.424698
121.007652,1000,1080.830974
121.221881,1000,1082.1243
119.192491,1000,1083.533768
120.759101,1000,1084.80849
119.674653,1000,1086.215159
