# {"t_start": 1596457697.7324684, "env_id": "Ant-v2"} 
r,l,t 
1.550467,69,508.81921
-9.970952,17,508.859105
-21.30735,33,508.934901
-617.298047,1000,511.007884
-12.120474,11,511.030822
1.001601,15,511.05875
-40.640869,25,511.10662
-98.216453,73,511.252041
-22.841974,12,511.273983
2.554564,19,511.311881
-21.583912,36,511.3797
1.522598,20,511.424581
8.939232,12,511.450511
26.072101,63,511.570191
-25.749388,11,511.601109
-15.102171,27,511.662522
-17.761371,22,511.704411
-30.893952,44,511.786613
-16.639809,25,511.835482
22.530479,50,511.932224
1.447656,43,512.144693
-23.834638,14,512.172581
9.563905,17,512.204496
-35.335903,68,512.343129
-47.732657,21,512.384016
-1.46726,20,512.427899
-37.668061,18,512.4648
3.158351,39,512.5396
-12.319207,11,512.560546
-1.222158,29,512.616395
-12.077212,49,512.715083
0.472544,9,512.733034
8.606947,9,512.750985
16.737294,30,512.806836
3.487321,36,512.877646
-4.669721,18,512.912555
-30.652026,20,512.951885
-13.975501,13,512.977815
-30.664832,47,513.066879
-32.521218,39,513.140681
-17.738014,13,513.169605
1.348026,7,513.184564
2.99486,8,513.201519
-4.636156,40,513.280308
-9.527324,49,513.373061
-11.201123,21,513.415946
-18.155004,43,513.50072
-23.82194,16,513.53064
5.45227,13,513.555376
-20.442649,46,513.643142
-18.21228,25,513.699989
-22.651615,26,513.750853
-1.604711,16,513.780773
-37.035429,49,513.87552
-44.250904,37,513.948326
-124.978667,83,514.104907
-92.864905,65,514.235833
-31.836979,38,514.307642
1.912362,12,514.329582
-92.630534,87,514.513195
6.474926,10,514.53513
-646.772153,1000,516.957572
-620.481088,1000,519.058171
12.629936,22,519.102087
-574.00523,1000,521.284635
-43.862393,23,521.339497
-24.311243,32,521.431243
-13.962807,68,521.624103
-18.208392,12,521.659009
4.126147,17,521.713862
-9.185662,14,521.749766
3.213695,8,521.769715
-5.286158,18,521.8116
-74.792534,52,521.946241
-10.572542,12,521.971178
-19.288862,15,522.014059
-11.134199,24,522.078887
-17.14162,20,522.139724
-17.999957,30,522.225495
-37.394162,33,522.330215
-28.287024,27,522.401026
-35.375093,30,522.464855
-3.915489,17,522.502753
-21.046144,18,522.554616
-58.736414,45,522.685643
-9.000919,20,522.748476
-19.625133,33,522.815296
-60.268341,76,523.001799
-19.050411,19,523.044488
-58.896948,80,523.221015
-4.558581,55,523.362637
-29.005152,32,523.431453
-4.035752,19,523.469352
4.093182,10,523.493288
-8.600411,8,523.512237
-28.222574,20,523.551813
-68.785629,57,523.667941
35.993634,24,523.716811
10.777408,21,523.759696
-86.166761,92,523.958166
-13.769798,11,523.981105
-7.020253,12,524.006046
-0.800137,13,524.031968
-3.02962,20,524.071863
-52.575963,59,524.196529
14.991858,27,524.249388
-9.76916,21,524.291277
-30.273103,76,524.446869
-11.963444,9,524.46482
14.145695,32,524.52865
-46.6238,51,524.639513
-2.154716,42,524.72927
2.029306,15,524.761184
-2.43242,12,524.791109
-17.535829,12,524.81903
-13.845929,21,524.86391
-22.477286,23,524.913776
-21.392146,27,524.974617
-10.455842,16,525.011516
5.951422,24,525.063376
-13.121025,14,525.095292
-132.864229,112,525.375542
-37.74361,57,525.507196
-35.010042,35,525.58152
-25.201099,12,525.608453
1.071361,9,525.630392
-5.590338,8,525.647344
-28.702995,40,525.870967
-38.080057,61,525.979162
3.01766,12,526.010113
-39.720366,23,526.056986
-18.445885,30,526.113803
-9.086278,13,526.138768
-15.927383,9,526.15672
1.935648,15,526.185645
-20.410131,9,526.203597
-0.71881,8,526.219519
6.110119,31,526.2794
-5.662877,14,526.30732
-20.422292,12,526.331221
-7.111418,13,526.356186
4.569237,49,526.45692
-19.416958,42,526.548639
-4.801691,15,526.586572
-28.67203,15,526.61646
-7.083357,24,526.671311
7.2982,34,526.736173
2.694883,53,526.862799
-26.647566,18,526.908679
-50.031034,46,527.004422
-16.885343,19,527.041414
-47.410864,20,527.081274
-24.768186,19,527.11721
-21.829516,19,527.152119
-19.527108,11,527.173061
-19.774504,26,527.220933
-10.231704,10,527.240881
-597.96497,1000,529.174356
-11.379554,11,529.194271
-9.4801,19,529.230207
-89.324071,41,529.31322
-62.540467,42,529.399251
-36.471189,25,529.451592
-46.933949,39,529.532375
1.377599,25,529.582243
-30.078497,27,529.633139
-25.049847,36,529.698963
-13.377645,45,529.786696
-44.510443,113,530.166714
-4.327623,22,530.206609
-14.464874,12,530.228515
-4.878475,8,530.244505
15.666968,42,530.329278
-5.71408,9,530.346239
-2.737537,8,530.361192
-26.631678,22,530.40308
7.200134,24,530.447928
-3.583528,10,530.466911
-18.666341,33,530.532701
-108.936111,127,530.7681
2.126834,32,530.839942
42.16646,68,530.969596
5.065454,62,531.094228
-48.885537,33,531.163044
-25.799128,23,531.209919
-555.773856,1000,533.170786
0.372416,22,533.211674
2.162158,7,533.22464
-9.176971,23,533.270152
2.644263,27,533.3209
0.989144,16,533.350252
-25.225271,18,533.384209
-11.053036,17,533.415128
-4.436839,9,533.432048
-15.363076,16,533.462001
-32.53005,17,533.49395
-11.792407,27,533.549806
-17.787764,20,533.590661
-9.616057,14,533.619583
-4.360416,23,533.666459
6.157754,12,533.692389
-26.842635,31,533.756217
2.857642,56,533.879569
-18.298042,14,533.909489
-26.422324,46,533.994262
-11.868495,16,534.025182
-7.00485,18,534.065041
-68.357756,106,534.396192
-3.610361,21,534.436082
2.701775,21,534.474978
-3.487785,9,534.491932
-14.684966,71,534.625577
6.226312,31,534.682423
3.043792,71,534.825044
-7.289004,45,534.911181
-9.993593,16,534.942098
1.351732,13,534.966035
-2.993684,20,535.004932
-6.832763,23,535.048813
-35.147301,51,535.143466
21.289694,26,535.191423
-30.839273,55,535.298407
-36.436536,28,535.352263
5.075866,11,535.373206
-29.003775,18,535.407116
-4.853806,43,535.486903
-2.825405,49,535.581654
-29.128739,18,535.615562
-9.138027,36,535.681386
-16.718604,35,535.746216
15.423044,25,535.81999
-3.17133,42,535.903792
29.437714,25,535.950666
-85.312637,60,536.062368
-23.563404,15,536.090293
1.676018,8,536.105256
-5.554822,13,536.130187
-17.627923,23,536.172076
-30.406993,57,536.280296
-0.596567,9,536.298216
-21.140758,13,536.324181
-12.366276,26,536.372052
-16.304004,32,536.430896
-9.706685,13,536.455828
-43.815085,32,536.515671
-4.294468,18,536.551573
-26.036858,30,536.609377
-9.874799,12,536.632314
7.296257,14,536.659243
4.238245,19,536.693152
-90.8808,64,536.81439
-23.003435,19,536.849293
-8.492369,12,536.874227
-18.97022,39,536.945312
1.492528,18,536.97922
9.075048,26,537.030351
-7.311893,33,537.095179
-12.873926,38,537.166253
-14.401476,33,537.227356
-16.710184,16,537.25824
9.198597,31,537.31639
6.456704,61,537.429293
11.43211,45,537.513393
25.338483,60,537.630349
-73.634019,49,537.721338
3.905455,15,537.749297
-25.09978,14,537.776225
-14.959924,20,537.814123
-11.479459,10,537.833073
-59.091667,41,537.910864
-33.737062,22,537.951756
-16.309644,11,537.9727
-1.325603,15,538.000625
-2.348941,11,538.022571
-16.679203,18,538.061462
7.127191,19,538.096369
-41.161492,52,538.318732
3.391269,18,538.351642
-57.513049,48,538.440407
-17.756353,31,538.498218
1.351413,7,538.512215
-5.829027,36,538.589972
4.079507,18,538.626903
-16.303743,26,538.683755
-15.774322,13,538.714673
-1.881901,9,538.732623
2.999283,8,538.74958
-55.29673,50,538.848349
-49.221735,40,538.920157
-17.379748,11,538.941102
-4.05724,49,539.025877
-550.664855,1000,541.29882
-9.197214,37,541.374615
-24.293379,42,541.456431
-17.809698,16,541.495294
-18.342686,33,541.558025
0.275609,16,541.600911
-0.922048,34,541.670757
-26.650809,17,541.702671
-45.508243,38,541.800411
-27.117535,25,541.850276
-16.408755,30,541.920059
-66.630898,41,542.022815
-9.460023,33,542.088664
-13.043507,26,542.147355
-18.291583,32,542.207196
12.693321,23,542.250081
-15.01086,16,542.279005
14.028913,11,542.299915
-23.823634,18,542.336849
-44.963026,30,542.391703
-11.132684,44,542.471488
-19.260251,18,542.504401
7.688478,21,542.544293
-5.173521,7,542.558225
-4.924363,18,542.600146
-9.654696,10,542.619097
-6.358227,7,542.633056
-1.106077,54,542.869427
8.173389,13,542.893329
-26.590432,42,542.97315
-44.435441,29,543.025974
17.670956,18,543.064445
5.185138,15,543.092405
-22.261606,21,543.131298
-12.708012,45,543.214077
-18.472628,11,543.235021
-43.249083,44,543.318765
10.646741,26,543.368701
7.078738,48,543.459321
-349.553154,1000,545.541236
-21.210481,12,545.56405
21.532918,38,545.635858
6.216833,28,545.687721
-40.411285,29,545.743571
-51.883305,62,545.865213
32.013411,35,545.930072
-11.013965,20,545.967974
-28.397696,38,546.040812
-14.841036,13,546.065783
-4.024629,15,546.093709
1.786236,11,546.114653
19.900513,58,546.222369
0.498128,44,546.314124
-23.294373,18,546.34903
-8.949033,17,546.382344
-15.666587,23,546.425229
9.80079,19,546.460435
-15.39562,25,546.511297
-29.817059,40,546.588357
-30.063557,46,546.673399
-92.931336,59,546.791084
-135.848001,268,547.492211
-39.212369,58,547.607907
9.709391,27,547.6608
-7.125977,12,547.684738
-38.860716,75,547.847302
-19.157096,11,547.88221
2.470703,15,547.915123
-1.007104,17,547.954049
-12.04778,16,547.985647
-12.517295,9,548.006591
-371.407372,849,550.04122
0.17809,17,550.0741
-29.094419,25,550.121972
-12.36729,28,550.174866
-10.275109,35,550.245675
-375.437625,1000,552.422106
-5.87126,10,552.441088
-33.50083,58,552.546805
-5.984378,31,552.608639
-59.37545,55,552.710416
-25.253882,17,552.741331
-455.624003,1000,554.645278
13.651248,45,554.728023
-17.755814,33,554.787877
8.425133,58,554.898397
-10.280408,36,554.965221
28.526853,29,555.018047
4.282202,23,555.060965
-5.319054,35,555.131776
-9.947122,14,555.158433
-3.320377,10,555.177378
-0.010627,9,555.19038
-4.783999,88,555.355677
-68.271997,59,555.464793
-8.557268,20,555.501728
-33.391128,36,555.56879
-25.402878,22,555.73939
2.236826,16,555.76931
17.974084,24,555.815189
-0.615309,24,555.863062
24.380603,17,555.895938
-19.137338,95,556.073464
4.951919,16,556.107378
17.045978,24,556.156275
-9.772532,14,556.184201
-26.166696,22,556.227088
19.197812,20,556.264988
-12.191778,11,556.28593
-42.931195,25,556.335797
7.225922,26,556.387657
27.01511,37,556.469405
-13.933206,31,556.546333
-15.537811,13,556.572273
-13.419364,18,556.615157
0.573913,27,556.673003
-15.266213,22,556.717877
-10.378142,13,556.744812
-16.074077,26,556.796672
1.04241,9,556.815621
-1.677235,9,556.835569
-12.08095,17,556.873466
-199.45817,387,557.671886
1.194692,9,557.688841
-5.774062,18,557.72275
-18.922149,23,557.765634
-7.587092,27,557.816499
1.921016,20,557.856392
-21.855764,18,557.891301
-1.955013,28,557.944126
2.559978,8,557.959119
-54.740925,42,558.037491
-14.252799,15,558.067406
-3.553471,16,558.100322
-19.092584,22,558.145167
-10.268619,17,558.17808
7.977165,17,558.209993
-86.338727,152,558.491326
33.086153,65,558.621234
9.245614,27,558.675201
-1.347805,7,558.689164
-14.838353,43,558.774355
-50.522273,51,558.884061
-3.987988,13,558.909993
1.200459,11,558.931901
-43.302975,43,559.016706
-202.42487,158,559.327843
-7.832191,10,559.348787
-8.320674,38,559.42362
28.819149,76,559.572223
-1.824598,59,559.685918
-13.765,14,559.711816
5.768283,23,559.754736
-27.426476,26,559.939241
6.602076,14,559.96583
-4.665259,7,559.978763
-2.792346,7,559.992725
-83.47147,66,560.118675
-57.501443,78,560.261273
-8.588146,14,560.287201
0.548871,58,560.405183
10.080187,25,560.452606
-12.511878,68,560.577165
-14.997024,43,560.660728
-89.036754,65,560.778418
-1.673784,17,560.811295
-3.450975,10,560.836258
8.379102,24,560.88413
-36.174182,22,560.925021
31.602882,32,560.985859
3.681311,28,561.037722
-17.29344,19,561.077616
6.162987,17,561.117475
-41.966644,57,561.234191
-5.430884,21,561.279043
-4.081413,31,561.338915
-11.576246,12,561.361887
-6.339391,32,561.425717
-18.503587,12,561.448622
-511.367645,1000,563.379935
-14.463593,16,563.410854
-525.976605,1000,565.473209
-9.488459,34,565.538299
-16.116996,19,565.574511
1.08483,107,565.795877
-6.887312,23,565.843717
-1.383972,30,565.906584
-28.349152,19,565.943451
-30.224081,43,566.028225
-18.310202,15,566.081083
19.60831,13,566.123969
-12.113084,21,566.188795
17.08642,53,566.322438
-46.253075,88,566.517914
5.178231,11,566.539891
10.256957,14,566.565821
15.637188,15,566.603725
-8.389974,16,566.634638
-18.066031,22,566.678523
-11.622276,9,566.697468
-14.95879,13,566.736332
7.582683,29,566.823101
18.22691,61,566.99052
-18.543522,53,567.11832
-58.458998,35,567.183831
-1.136396,11,567.209729
-12.006594,20,567.266577
-14.214943,20,567.332095
-17.68105,61,567.518975
-69.384815,56,567.635112
-2.375826,10,567.656024
-416.79913,1000,570.053721
-15.776294,15,570.082644
-0.620174,13,570.106945
-9.328744,15,570.134904
-2.676642,58,570.240622
-443.179943,1000,572.308192
-28.077469,23,572.354335
-11.553197,24,572.402205
-48.353911,36,572.473314
6.933293,18,572.507224
28.506653,30,572.571294
-9.895802,18,572.612185
20.370709,47,572.701243
-14.470207,58,572.82042
-24.849689,14,572.846317
-14.418607,12,572.871285
-11.271993,20,572.908151
-14.87148,10,572.926408
-6.745425,27,573.115109
-91.311815,211,573.518822
-24.22013,27,573.579659
-435.908898,1000,575.866969
-38.069252,108,576.226587
-2.422303,9,576.257698
-13.097524,10,576.286621
-6.659166,58,576.441208
-31.472615,52,576.590808
-24.684349,54,576.760355
-12.325256,32,576.866073
5.370942,14,576.90397
-14.989649,11,576.926909
-20.793897,12,576.965806
-43.750683,31,577.065545
17.146795,31,577.131364
-61.112102,47,577.2311
-343.686038,1000,579.579161
8.736202,11,579.603097
-6.410793,10,579.625038
9.611383,14,579.653961
-117.71917,70,579.789598
18.593017,15,579.817524
3.233088,8,579.836473
-412.705095,1000,582.028157
2.062371,39,582.109939
-57.244624,41,582.19172
6.463684,12,582.215656
8.733798,26,582.28946
-37.427964,18,582.347305
-33.75416,49,582.448038
-14.62266,12,582.474968
4.077438,33,582.546812
-10.879201,11,582.57075
-16.719911,13,582.747276
7.425576,12,582.774205
-514.181447,1000,584.714548
-1.243479,43,584.798708
-9.898933,20,584.837343
-0.05646,21,584.878233
-65.542416,93,585.060419
-12.941419,13,585.08584
-15.851052,13,585.110724
-11.701203,10,585.130671
-9.442202,20,585.16857
17.717931,27,585.219433
-8.709095,62,585.338357
-54.811335,45,585.42313
-6.42016,13,585.451055
-2.997612,30,585.510896
-86.933931,76,585.665482
-3.136403,21,585.70837
-1.828105,9,585.727318
0.20544,12,585.750257
-23.857388,27,585.804112
-0.474629,12,585.828048
-5.150037,44,585.911824
2.278627,8,585.926784
-28.005894,47,586.019536
-0.961714,7,586.034496
-30.522594,26,586.08536
11.212695,21,586.124256
-7.210175,47,586.213019
-2.124721,27,586.268869
-423.056489,1000,588.544829
-16.613177,28,588.596961
-8.032982,15,588.624888
-0.264799,13,588.649826
-433.504988,1000,590.627215
-48.440265,111,590.852881
-30.238572,30,590.910727
-3.574351,9,590.92768
20.32124,26,590.976953
-278.7061,1000,593.066299
-12.196611,15,593.099213
18.592362,14,593.131158
-11.229979,41,593.244855
-21.441802,69,593.427335
-16.661201,15,593.474209
-37.857996,42,593.595883
-478.572145,1000,596.164826
11.096598,34,596.23863
2.393166,30,596.298469
-4.769327,29,596.361301
-264.491463,1000,598.395464
13.048239,22,598.43835
32.428764,46,598.529612
-15.544143,12,598.553548
-22.35957,52,598.652792
-2.571107,7,598.666754
-2.39954,11,598.687699
-23.088066,22,598.734573
25.347946,36,598.806382
-44.009797,67,598.940028
-3.088114,12,598.965955
3.422745,29,599.0238
21.431709,23,599.066685
23.228486,27,599.118547
42.204448,20,599.156448
-13.284073,20,599.195343
-14.397577,19,599.234238
49.199034,57,599.344942
-16.764736,46,599.43171
3.241791,13,599.458641
-24.113005,23,599.503518
-308.322016,1000,601.620058
10.562326,14,601.646988
-211.910758,1000,603.56803
33.429313,44,603.654833
-0.154355,24,603.701708
3.26514,16,603.735615
-20.381385,30,603.793428
4.546497,14,603.821387
5.439397,23,603.865271
-19.203931,21,603.905165
4.231639,8,603.921124
-9.239109,22,603.965002
0.601643,24,604.010848
-12.99759,33,604.073712
-36.947786,68,604.33402
2.739154,45,604.416796
-9.164632,12,604.439702
12.561378,32,604.502566
-2.631577,44,604.58734
10.473667,44,604.669319
-43.104045,23,604.715197
12.008054,21,604.759621
12.304042,16,604.790537
-0.412775,16,604.821453
-11.001133,24,604.86833
-73.534157,104,605.067796
-1.235053,8,605.083749
0.722975,20,605.122648
-16.449301,21,605.166528
-5.843132,81,605.344059
41.901702,43,605.427833
-24.111697,129,605.679167
16.557417,23,605.727071
1.402901,34,605.795855
-7.962291,10,605.815801
-13.210768,23,605.858721
-3.106052,26,605.910581
-7.190736,17,605.942496
6.341215,109,606.1474
-23.484681,36,606.218211
-7.040159,12,606.243443
7.117613,40,606.320241
23.445754,54,606.421243
-105.603132,174,606.772309
2.533171,9,606.789263
-9.626168,11,606.810204
-34.510565,23,606.854088
-14.450993,26,606.903956
-0.596884,15,606.931875
-63.079189,61,607.048567
2.684905,69,607.177224
-7.730251,18,607.215092
-229.86489,1000,609.268521
9.019347,10,609.288496
-31.018329,89,609.466015
-14.431165,43,609.55874
-34.341514,29,609.619579
4.627902,15,609.652521
-2.20012,59,609.773395
-35.544549,24,609.819241
1.548203,13,609.844206
-34.832973,112,610.065614
12.55951,18,610.100487
-0.624363,44,610.182303
28.927117,121,610.416676
23.773097,89,610.587219
-6.012078,14,610.612154
-6.690989,12,610.636088
23.539597,22,610.676981
-22.910871,22,610.721861
-12.885916,14,610.74879
5.292494,17,610.780704
-14.469087,17,610.812619
-6.632122,11,610.833562
-18.104203,42,610.915343
-10.764316,15,610.945264
-2.759206,15,610.976905
-13.282314,17,611.009819
26.779061,58,611.124289
21.952649,38,611.207269
-9.528961,25,611.262459
22.69593,31,611.328249
-91.423063,72,611.471394
-14.50029,12,611.495356
-12.342591,13,611.520294
-303.047776,971,613.622944
1.090176,7,613.636906
-10.574146,31,613.696746
-16.993656,34,613.765562
-8.016332,13,613.791493
4.611734,64,613.913168
-43.992185,91,614.09169
28.60583,50,614.186437
8.648053,23,614.236304
29.925815,28,614.293152
-4.823281,17,614.326064
26.252715,25,614.372941
30.523467,19,614.41003
-4.5596,17,614.44394
-52.947686,43,614.530707
-17.23542,34,614.610495
3.217948,18,614.663354
-3.331553,15,614.697263
9.793827,20,614.739151
-16.223773,25,614.793006
3.060816,13,614.818938
8.007305,10,614.838883
-27.787307,21,614.881769
-16.292692,25,614.930639
-11.743651,34,614.998457
-0.731775,23,615.043338
-8.916409,31,615.101183
-12.591164,24,615.14706
-38.055029,26,615.198923
11.015314,15,615.231833
-1.866087,6,615.245796
-47.266558,38,615.318602
7.684493,15,615.347524
-7.730859,11,615.368468
-8.725696,11,615.389412
-205.225093,1000,617.461872
-44.09137,91,617.634408
-23.676069,29,617.689262
-4.742794,31,617.759076
-6.412968,13,617.786003
-235.587488,1000,619.711282
-12.363942,46,619.811011
4.096017,9,619.829961
-30.879854,70,619.970585
-1.509283,30,620.032421
-8.192412,28,620.090265
-19.959657,32,620.155091
-13.573813,9,620.173044
15.086462,17,620.212942
-58.36775,38,620.290729
2.075271,29,620.347579
7.350749,29,620.403427
11.911278,46,620.493188
-10.756761,20,620.534079
4.672381,11,620.557017
-6.176654,27,620.61287
-37.190894,25,620.66473
21.160982,21,620.707616
-9.193217,15,620.740527
-23.046862,36,620.81034
27.15128,18,620.845247
2.406439,46,621.065865
-47.577187,34,621.129695
-9.691217,50,621.230005
-13.457894,19,621.268899
-18.832464,77,621.413513
-26.808352,84,621.573129
-210.9315,1000,623.685993
-3.786737,15,623.721896
-0.571326,16,623.759794
-8.964728,31,623.829607
6.624508,15,623.86252
-193.57233,1000,625.967088
-19.952094,30,626.030916
-8.807601,14,626.060836
10.249844,25,626.112698
-30.95039,87,626.28823
2.507781,69,626.42985
15.266195,32,626.49368
-10.236959,15,626.522602
-8.007396,84,626.674197
0.029179,19,626.711098
3.7107,41,626.793957
-16.194725,15,626.824878
-21.721805,49,626.921617
5.840916,36,626.990432
-17.29859,24,627.03631
1.045534,31,627.093116
2.401384,17,627.128023
1.252477,152,627.407276
-24.722649,44,627.490055
-18.345637,98,627.670573
4.969646,14,627.6975
-12.490854,18,627.730412
9.532291,45,627.810199
-3.41022,35,627.875026
-11.531272,13,627.897964
0.498522,9,627.913922
-6.572745,8,627.935866
11.874565,42,628.049559
4.678153,22,628.102418
-10.749892,24,628.16126
-2.77183,10,628.182204
-4.714539,27,628.241048
-1.018679,23,628.297896
6.853192,77,628.472437
10.227762,24,628.522297
-56.916533,73,628.689722
-1.53567,11,628.719642
-7.287304,18,628.762528
3.360383,9,628.779993
-22.18768,57,628.8932
4.991082,8,628.910155
13.050194,32,628.971994
4.172843,10,628.991937
-121.99726,1000,631.43145
-35.130404,49,631.560613
-5.858973,39,631.659862
2.374932,33,631.749136
-1.499318,13,631.777062
-24.794698,25,631.835905
-8.573711,14,631.872806
7.066213,14,631.908712
9.058401,41,632.028392
-11.459737,21,632.083245
-13.18171,21,632.139096
-129.943158,1000,634.396081
-3.01926,19,634.573877
-7.646862,20,634.616762
7.213154,9,634.633721
-13.564658,19,634.673615
-16.692254,20,634.716502
1.929273,9,634.73545
-19.477162,24,634.787311
-22.033165,21,634.835183
-9.390069,19,634.883055
-9.551389,15,634.914969
-24.536313,56,635.020687
11.536926,12,635.043626
-0.701088,16,635.072548
-7.199748,12,635.096486
-7.337688,25,635.141364
19.29367,57,635.252068
-8.788138,17,635.287973
-20.268617,29,635.344821
-14.995172,13,635.369754
-10.292381,70,635.508383
-197.788816,1000,637.595332
-3.58439,32,637.672129
-55.535966,91,637.85763
-0.212895,23,637.90251
-29.757781,38,637.975316
9.484417,79,638.13888
4.980474,10,638.168802
-33.083616,57,638.28972
-7.057142,12,638.312659
-45.292982,56,638.422365
17.675503,41,638.506142
-24.191052,40,638.583934
-0.675144,15,638.613853
-1.707811,18,638.646765
5.631039,34,638.710802
-0.052852,14,638.739724
-11.678524,13,638.766167
41.218534,41,639.03046
52.322035,36,639.108253
-10.568088,35,639.174076
6.359102,13,639.198012
13.995164,21,639.238903
15.057608,15,639.266829
-181.714692,1000,641.286805
7.544618,10,641.313732
-3.681564,101,641.504434
-19.371503,38,641.578239
-8.212769,24,641.624114
10.873305,49,641.715869
2.614143,31,641.789671
-51.739416,67,641.91733
1.521566,70,642.050973
32.324851,28,642.107821
6.042943,28,642.16068
1.500791,24,642.20556
17.204279,19,642.246452
3.083916,30,642.314269
8.852312,12,642.33721
-1.9772,30,642.394056
9.804488,36,642.460877
14.822792,32,642.522712
15.838563,24,642.567591
3.563192,44,642.65037
-3.777346,24,642.695309
-49.120309,52,642.798544
2.066618,9,642.815499
-6.293272,17,642.847414
-5.062324,9,642.866363
-12.944659,33,642.927707
-0.185563,34,642.992534
8.931099,52,643.215938
-4.423136,9,643.235883
-13.677852,23,643.282758
-30.639064,44,643.366534
13.290175,19,643.402438
-6.182696,23,643.445323
-13.749765,65,643.56999
-5.134871,12,643.59991
-5.046493,12,643.625843
-8.207559,17,643.670721
-1.27586,25,643.726572
92.218541,132,644.01281
8.197441,26,644.06567
11.571815,20,644.106562
-13.399516,38,644.186346
3.272334,27,644.244204
7.115079,8,644.262157
-8.430994,16,644.298213
16.51394,19,644.335114
15.39035,18,644.374012
-258.338943,1000,646.889725
5.819781,9,646.906679
-19.109471,18,646.942584
-18.915567,63,647.057276
34.272373,29,647.110641
3.88663,15,647.139564
9.547515,22,647.181452
2.988183,8,647.196412
-1.903921,16,647.223846
12.426095,25,647.268727
1.24538,16,647.297649
13.780079,96,647.466706
-31.212381,36,647.530535
2.655706,37,647.598354
2.057234,21,647.643235
27.519097,26,647.702077
7.363007,26,647.90653
0.0065,18,647.94044
15.67482,16,647.971357
-9.587771,19,648.016239
-14.192417,22,648.067102
-56.365334,91,648.318542
-1.155848,34,648.400322
-29.343211,24,648.455969
7.720353,29,648.528774
15.465821,38,648.630502
-22.920013,50,648.780103
52.02334,91,648.996526
-6.6362,13,649.03243
72.409394,75,649.203969
26.387338,29,649.264807
6.275971,9,649.282759
20.527318,43,649.364541
8.934039,12,649.387479
12.087896,50,649.48821
20.058747,29,649.554034
-0.377997,8,649.569991
-13.493736,26,649.626841
0.506815,8,649.644799
-11.960094,33,649.710615
1.882383,17,649.745523
8.478728,11,649.768462
-2.32666,15,649.799378
2.799663,12,649.823314
49.39038,42,649.909085
-4.05121,7,649.924045
23.350614,28,649.978899
4.264806,11,650.002835
-21.506252,78,650.162919
-11.559986,17,650.21777
-7.680004,36,650.293566
4.958471,24,650.342436
-12.406364,13,650.367369
-8.069288,15,650.39729
-6.365003,25,650.459125
-41.502668,50,650.552873
-7.585334,21,650.593764
7.028531,25,650.641636
19.704311,25,650.694497
48.388079,75,650.862052
-11.76152,18,650.904937
-15.554233,13,650.949699
-19.357244,31,651.044446
9.002429,10,651.069378
-2.369495,45,651.159138
-12.99156,16,651.19205
-10.322338,34,651.267454
2.721074,9,651.2874
-5.989271,27,651.342254
13.56497,46,651.438506
-2.086775,30,651.50034
0.117838,11,651.521285
-18.97807,38,651.596594
-4.05203,17,651.629963
-13.805361,21,651.668856
-28.29997,99,651.864845
-12.022038,49,651.957597
24.537111,18,651.991506
-23.688786,59,652.103208
-9.834938,15,652.131133
13.21429,40,652.207929
-9.174321,16,652.241837
0.252561,11,652.263782
-4.014251,19,652.299682
41.039421,106,652.6298
11.338894,11,652.650744
-4.382866,19,652.686648
11.04362,51,652.812314
-17.483321,18,652.850211
23.187861,17,652.885118
-5.855174,48,652.975875
15.437045,19,653.011779
0.615784,11,653.033721
-4.623075,20,653.07162
-3.512644,40,653.147417
31.460278,53,653.250142
9.601953,79,653.397747
8.332077,16,653.428665
-5.010108,41,653.507454
2.437149,11,653.5274
7.728438,24,653.572281
-149.03398,1000,655.547198
-12.77648,23,655.593583
-4.418475,12,655.617519
-4.272871,12,655.64345
20.272729,20,655.685846
-49.062545,27,655.74369
12.526076,24,655.796548
5.944749,16,655.829461
-116.964003,1000,657.997601
-3.039652,31,658.056443
-5.912161,14,658.083372
25.730445,38,658.154187
77.006077,75,658.301731
1.219316,16,658.33165
-149.350198,1000,660.34907
76.809412,60,660.469749
-2.547224,18,660.504653
3.490981,18,660.539528
59.381768,97,660.728059
14.411619,12,660.752958
3.770468,10,660.77194
0.02099,16,660.801861
29.168212,25,660.98138
0.845943,14,661.008283
-17.480102,42,661.085109
29.326297,51,661.1794
-26.230449,93,661.356947
-4.353069,83,661.519545
18.316381,41,661.59634
-29.139777,24,661.641224
-0.600841,20,661.679087
2.84086,40,661.754916
5.116317,12,661.778852
27.611794,26,661.826725
20.376249,30,661.882576
10.333029,33,661.949363
11.346184,27,662.002222
-6.250057,20,662.040155
6.485775,11,662.061097
20.708304,26,662.108937
-26.218884,33,662.169807
-5.352594,14,662.199729
-4.835175,9,662.219717
2.7574,11,662.240627
-10.748292,19,662.276566
36.96918,73,662.412168
-12.912171,11,662.433145
13.244858,17,662.470049
-35.412314,64,662.648285
-22.101812,16,662.686214
8.027109,16,662.720125
-3.175463,31,662.817831
-44.418984,84,663.003335
-7.2593,45,663.134984
1.234793,49,663.24469
13.424746,13,663.276606
-27.066645,43,663.362406
0.336664,30,663.418226
25.783101,48,663.506026
-10.323509,16,663.538937
2.684925,15,663.569856
32.876219,45,663.655665
-4.59557,44,663.73545
-0.61376,12,663.758354
1.256322,10,663.77933
0.620764,20,663.822215
-18.615125,42,663.903001
22.70684,27,663.952073
-0.879408,19,663.987057
-2.763464,12,664.009001
18.444831,32,664.077866
