# {"t_start": 1596461181.2465937, "env_id": "HalfCheetah-v2"} 
r,l,t
3869.408558,1000,1187.955093
3678.370932,1000,1189.272281
4027.08834,1000,1190.69913
4023.533516,1000,1191.996615
3920.744211,1000,1193.422035
3748.145547,1000,1194.721553
4027.002944,1000,1196.195532
4150.254251,1000,1197.542783
4072.343407,1000,1198.980595
3858.232829,1000,1200.265324
4132.371384,1000,1201.699269
4065.69041,1000,1202.974339
4111.09415,1000,1204.417124
4059.565753,1000,1205.702776
3962.716256,1000,1207.140339
4109.368767,1000,1208.423893
2029.124133,1000,1209.864213
4283.55263,1000,1211.153114
4055.476412,1000,1212.573232
4047.432245,1000,1213.858517
4158.16287,1000,1215.299755
3873.865701,1000,1216.583669
2095.293837,1000,1217.990341
1726.258917,1000,1219.287991
4111.932199,1000,1220.703875
3206.873956,1000,1221.983921
3870.321389,1000,1223.411541
4118.388564,1000,1224.711905
4204.495848,1000,1226.141872
375.866567,1000,1227.42195
4256.14928,1000,1228.844075
4110.702274,1000,1230.151855
4117.932752,1000,1231.44614
4047.078153,1000,1232.871129
4156.160914,1000,1234.176974
4310.602734,1000,1235.609245
4096.757901,1000,1236.893119
4153.759199,1000,1238.330937
4141.040578,1000,1239.620553
4415.504784,1000,1241.043129
4159.75505,1000,1242.343708
3953.05109,1000,1243.768413
4081.251136,1000,1245.052517
3992.982357,1000,1246.479908
4233.416509,1000,1247.761968
3919.378534,1000,1249.216149
4175.243889,1000,1250.534076
4138.43799,1000,1251.973816
4079.320485,1000,1253.267114
4206.918652,1000,1254.699709
4231.069663,1000,1255.999224
4032.080986,1000,1257.424633
3991.773753,1000,1258.708623
4096.571218,1000,1260.154183
4085.035716,1000,1261.465107
4139.688184,1000,1262.889869
4111.948205,1000,1264.192195
4280.767064,1000,1265.648376
4026.939339,1000,1267.008862
4127.729653,1000,1268.434383
3975.938756,1000,1269.73388
4223.70095,1000,1271.163925
4065.935294,1000,1272.443445
4174.118377,1000,1273.882092
4201.656309,1000,1275.178293
4158.739377,1000,1276.607965
4215.517684,1000,1277.890492
4173.250727,1000,1279.336324
4333.364909,1000,1280.617904
4155.270487,1000,1282.027181
3751.528972,1000,1283.330461
4257.130719,1000,1284.734469
4338.19478,1000,1286.033917
4400.388636,1000,1287.461518
4002.158968,1000,1288.745704
3981.237197,1000,1290.057955
4097.725269,1000,1291.518093
4337.968061,1000,1292.784383
3869.838905,1000,1294.215377
-35.353931,1000,1295.495831
4049.995063,1000,1296.918231
4314.896421,1000,1298.218601
4162.163215,1000,1299.643219
3979.676441,1000,1300.942852
4246.666998,1000,1302.379547
-368.169765,1000,1303.652687
4266.482841,1000,1305.099902
4026.711917,1000,1306.377352
4216.309488,1000,1307.818444
4223.751113,1000,1309.111304
4231.654999,1000,1310.543679
4164.116509,1000,1311.827565
4239.652441,1000,1313.268406
4261.708226,1000,1314.552308
4197.200507,1000,1315.975979
4251.671329,1000,1317.341203
4383.253518,1000,1318.80561
4127.328965,1000,1320.09944
4060.153663,1000,1321.521789
4314.715445,1000,1322.805704
4359.314018,1000,1324.253827
4260.254917,1000,1325.530532
4016.099028,1000,1326.966049
3730.73383,1000,1328.261091
4203.242783,1000,1329.678435
4224.674048,1000,1330.964318
4199.2559,1000,1332.392895
4101.681865,1000,1333.671566
4426.791532,1000,1335.150599
4356.080654,1000,1336.508749
4469.471267,1000,1337.933178
4329.840682,1000,1339.231053
4083.43759,1000,1340.639961
4228.089259,1000,1341.94056
4432.402782,1000,1343.365022
4038.063741,1000,1344.652215
4361.748514,1000,1346.088525
4328.416524,1000,1347.374599
4336.378663,1000,1348.658401
4487.15346,1000,1350.092381
4353.353511,1000,1351.376358
