# {"t_start": 1596454802.745585, "env_id": "Walker2d-v2"} 
r,l,t
928.391118,292,489.128675
1992.519191,642,490.034713
955.159449,322,490.487733
1372.328054,430,491.103846
659.802003,224,491.531403
947.380034,330,491.997221
1130.508912,344,492.481483
1436.762503,1000,493.928764
1429.613354,448,494.674644
2966.406016,990,496.065619
571.576035,193,496.331182
889.824224,294,496.76541
1167.358136,382,497.412986
889.500682,284,497.824078
2792.421383,1000,499.23122
1443.530035,434,499.850499
1191.174224,383,500.495054
1482.843814,463,501.147518
1774.484376,564,501.943783
1611.384332,519,502.684186
1021.762385,372,503.315834
996.683898,347,503.8181
1177.037683,392,504.365985
916.661514,297,504.797784
1358.683804,426,505.399859
1159.962887,377,505.933998
984.245481,316,506.480746
1346.002827,467,507.153967
269.557082,382,507.701826
2710.790873,941,509.021685
3085.412965,981,510.524429
2786.996208,1000,511.947727
1095.025494,376,512.600569
891.788975,313,513.04379
1172.402741,378,513.575221
1467.449313,461,514.22225
1404.330688,442,514.849663
2062.438653,642,515.871644
1157.016803,393,516.427837
1042.847104,340,516.910135
1543.865188,479,517.58759
1156.408019,382,518.115896
1936.335606,612,519.103711
1360.792461,408,519.686552
1748.231261,548,520.465786
1751.135546,517,521.191206
3028.504199,1000,522.731155
2945.352806,908,524.003579
1853.578769,549,524.897895
1175.185463,383,525.429021
1345.350116,422,526.041188
1675.756094,528,526.788254
1885.136057,550,527.678207
2572.418876,1000,529.085063
1882.260899,608,529.938575
2289.039774,821,531.241045
1648.726138,523,532.068883
1261.120184,407,532.651379
1005.064629,350,533.150088
3114.45427,1000,534.681561
1458.250131,497,535.379009
1004.929529,330,535.854186
924.878355,305,536.272749
2360.927641,747,537.443844
1727.597604,546,538.222265
761.128519,241,538.573282
985.519498,319,539.021808
1408.05287,448,539.777325
1685.905912,526,540.509679
1136.047407,373,541.043699
978.638068,364,541.576231
1592.830752,475,542.238807
3068.249868,1000,543.782177
1005.27725,316,544.225023
1772.771116,596,545.065927
1080.444178,328,545.647979
3157.256897,1000,547.056711
2798.043625,878,548.325012
964.783302,306,548.879636
925.346354,293,549.285791
1585.272168,506,550.022308
1902.514565,1000,551.443501
1536.792489,472,552.227211
1243.615339,379,552.771686
2404.474368,798,553.900492
2592.919775,835,555.199996
1034.222167,357,555.705957
3157.756382,1000,557.115976
1170.626019,370,557.756451
1985.001924,600,558.607715
1423.884894,427,559.211539
881.166065,300,559.641031
1801.271395,551,560.412267
345.801479,132,560.603747
3069.124034,1000,562.121826
2360.198698,730,563.145098
910.157286,298,563.579177
2534.783494,777,564.801026
2349.651874,733,565.832253
2521.488565,791,567.05913
3161.050869,1000,568.478585
1574.437406,458,569.121968
1445.545373,451,569.878654
2526.138577,763,570.959828
1746.367034,542,571.725064
1469.977676,450,572.349736
2947.934653,878,573.706818
2374.612641,732,574.74134
1122.339028,338,575.212779
2988.05992,1000,576.743813
3272.052543,972,578.101306
3229.596894,1000,579.631237
3059.5751,926,580.928801
3078.167445,1000,582.45174
3123.563353,1000,583.867148
841.73794,293,584.269809
1470.853788,462,585.028278
2082.838969,641,585.943491
1808.717214,574,586.76324
1759.613674,568,587.550414
2979.869266,1000,589.088066
3082.323753,1000,590.497072
3139.942511,1000,592.038841
953.635998,324,592.491853
895.106821,284,592.896513
631.30008,213,593.193351
2319.344233,713,594.306145
2964.77923,1000,595.724699
987.035527,328,596.193339
2969.64382,919,597.61727
1437.440786,435,598.222339
881.780304,290,598.647189
1109.611446,332,599.115993
2937.235458,1000,600.645446
1642.926588,530,601.384176
898.751376,284,601.804334
3278.521369,1000,603.312028
2087.813636,623,604.200483
1126.796724,349,604.701469
1113.473902,363,605.207147
1774.764046,535,606.118616
1094.199803,318,606.556014
1443.445302,460,607.271193
3313.11072,1000,608.695828
3209.973513,1000,610.212635
3434.01466,1000,611.626109
1731.981367,539,612.509763
166.963071,285,612.927717
1925.630765,585,613.754182
919.655183,259,614.115639
2031.695341,608,615.082043
2452.575639,1000,616.506246
2722.601478,874,617.742733
1161.239992,352,618.346518
3336.600707,1000,619.769177
3345.22115,1000,621.292696
3122.813123,1000,622.708824
3285.193058,1000,624.218908
1402.284336,457,624.882143
3238.595129,1000,626.285056
3058.873447,1000,627.826571
867.0147,261,628.193261
3028.213111,1000,629.607312
3105.607383,1000,631.134243
3210.866395,1000,632.544173
852.790909,277,633.051044
3290.184359,1000,634.475442
2549.658766,735,635.506075
1183.402722,371,636.143913
641.013864,200,636.430307
1050.487065,310,636.865591
1950.030623,587,637.690571
1008.920909,314,638.119141
3480.753822,1000,639.654479
1748.368183,494,640.347618
1329.826773,416,640.944489
1006.567002,298,641.350645
2627.35256,757,642.541744
984.536154,373,643.071589
1171.5785,355,643.577961
3423.212223,979,645.072002
918.282628,269,645.45159
2060.054742,637,646.340917
965.972632,301,646.775081
2457.012315,715,647.776129
2337.536412,682,648.845059
3409.569042,1000,650.238353
2835.27484,834,651.527113
1228.888383,370,652.056203
1289.761145,370,652.583369
1735.736893,513,653.309135
586.660738,189,653.57918
1447.92029,420,654.275623
588.90286,201,654.556808
2444.103834,698,655.53834
955.608271,287,655.95868
2228.161084,693,656.940775
1627.777356,498,657.764496
713.173038,223,658.08502
3011.170352,873,659.306906
1764.874018,516,660.157363
2017.542031,573,660.972694
3299.671501,1000,662.397614
1816.067225,529,663.265802
3418.745717,952,664.611463
90.393645,213,664.91274
1423.729577,407,665.490731
3404.094048,1000,667.012604
1807.553579,549,667.829877
3523.142857,1000,669.397965
2181.714988,632,670.271072
2032.13443,612,671.129117
1718.092643,501,671.834967
2034.871595,589,672.788939
1657.915591,474,673.446839
2040.089946,1000,674.878615
2432.780961,699,675.975595
3318.428516,1000,677.396727
2267.370101,671,678.461969
3383.948873,1000,679.868668
1716.968411,522,680.617878
3022.208209,853,681.966125
3173.772032,1000,683.444386
1760.374908,542,684.209401
3367.590755,1000,685.755056
1348.862105,402,686.318878
3148.26248,1000,687.848622
3292.632407,1000,689.247226
3296.12716,1000,690.766358
3312.396493,1000,692.160286
3440.146394,1000,693.681267
2399.286116,679,694.644145
3300.143834,1000,696.060283
972.993267,289,696.583432
2538.584885,723,697.608383
3650.033551,1000,699.019788
1577.35342,456,699.781524
1453.0586,444,700.397516
2172.298609,601,701.243955
1401.520657,408,701.823805
1245.481788,366,702.449821
1178.556134,340,702.941414
2109.058842,669,703.890869
1100.012576,328,704.350602
3282.465558,968,705.831551
1428.790021,424,706.425196
3417.198709,918,707.734524
1264.243449,365,708.244149
3448.495233,1000,709.783854
1133.388501,351,710.270259
3210.149883,1000,711.813049
3404.939498,1000,713.222143
901.174301,294,713.638983
3404.405012,1000,715.150295
1380.596795,403,715.734048
3388.153747,1000,717.129649
3453.766371,1000,718.67746
962.848876,300,719.100024
3037.880563,852,720.294182
866.700383,262,720.791889
1579.405798,473,721.447986
2045.322197,595,722.290409
3172.469194,913,723.712312
2665.495214,1000,725.11639
1738.278691,512,725.853247
2321.138611,674,726.909978
3536.979408,1000,728.303316
1034.760396,305,728.747776
1636.877622,489,729.540274
3572.232394,1000,730.957061
657.924809,219,731.269486
1235.364503,369,731.792052
2388.751057,668,732.848991
3010.051772,850,734.034731
820.967429,243,734.378401
2851.688518,792,735.611744
864.288073,258,735.978524
2795.869947,805,737.106184
3621.299789,1000,738.653135
3489.772797,1000,740.053016
3243.915785,1000,741.581938
2046.925498,576,742.381779
1254.072333,368,742.915873
2713.227433,779,744.012242
2796.511511,799,745.254218
1108.885096,347,745.755918
1068.621289,348,746.241984
2798.853567,810,747.49038
1268.843276,535,748.268817
3436.644869,1000,749.688417
3128.114842,1000,751.199682
3282.573082,1000,752.603105
3518.867873,1000,754.11532
1595.886853,534,754.863487
3316.139419,966,756.209759
938.314983,278,756.790871
1664.252222,526,757.524881
3045.836684,871,758.848319
1051.418593,318,759.285512
3426.778418,1000,760.826914
3429.621536,1000,762.237627
3524.672876,1000,763.768857
3132.478518,864,764.981715
1856.615115,526,765.853977
3089.060366,916,767.132115
1304.021392,379,767.673694
2914.307788,806,768.915597
1985.414488,578,769.740615
1273.60999,378,770.272566
1353.907516,414,770.868989
3531.188033,1000,772.387269
3430.994092,1000,773.818463
1985.776555,570,774.741767
2258.781462,699,775.726644
3369.372101,1000,777.131591
3633.49069,1000,778.670496
3435.325241,1000,780.081903
3427.214888,1000,781.620418
3023.55872,1000,783.03528
326.238966,125,783.207114
2838.325096,865,784.543899
3237.802637,956,785.898355
3380.644352,983,787.410329
1651.495252,463,788.054366
3550.907227,1000,789.474617
3454.877697,1000,791.010698
3135.590497,844,792.196775
3441.192842,1000,793.742205
3394.344915,1000,795.147574
1732.595605,504,795.975144
3436.068013,1000,797.39916
3540.459312,1000,798.931829
3020.569031,824,800.106789
3504.555794,1000,801.519745
2193.623183,621,802.521271
3674.489766,988,803.925666
1614.152539,456,804.566139
3452.186711,1000,806.085906
1427.540544,431,806.707216
296.191333,115,806.873772
1365.349119,380,807.403018
3490.789385,1000,808.92867
3529.990978,1000,810.349898
477.815433,168,810.590455
446.090684,154,810.925303
1151.401553,346,811.399688
424.851616,156,811.634961
1496.048181,429,812.225729
1263.731365,372,812.769229
3394.002621,1000,814.283673
3442.281847,1000,815.717574
3478.828408,1000,817.24586
3398.428522,1000,818.659431
3597.642512,1000,820.171174
249.464018,104,820.327387
3570.898045,1000,821.749083
1754.896378,485,822.425597
3006.662471,832,823.727282
1847.821392,520,824.459308
1653.566704,477,825.128942
2813.973725,794,826.372192
2584.524646,755,827.429377
2815.944628,776,828.543404
2849.375699,806,829.84018
3497.86056,1000,831.235177
2521.30336,694,832.387928
3413.773642,935,833.771048
2005.901889,593,834.606158
1702.304137,476,835.39249
1193.330732,357,835.894548
2397.969024,682,836.872859
241.035189,100,837.00691
2590.315708,688,837.985134
1415.116398,425,838.70615
3762.251188,999,840.109249
1920.041245,559,840.899863
2501.314014,700,842.012723
3569.875911,1000,843.425524
3541.2424,1000,844.959012
3039.85579,872,846.191133
3574.66546,980,847.702458
973.284989,293,848.119059
1012.146704,308,848.556458
1055.911142,301,848.981635
1551.913833,452,849.633446
2542.564962,737,850.793928
1382.194992,391,851.334821
2076.115838,581,852.162752
3590.228603,1000,853.695712
1953.911138,555,854.475585
260.121314,108,854.632972
1047.688418,311,855.072553
916.928222,275,855.463087
3781.292653,1000,856.988019
2399.086973,661,857.916475
973.890769,281,858.303559
1377.6075,389,858.855726
2467.282166,681,859.93824
684.285858,208,860.227514
3670.009991,1000,861.639224
3081.145936,869,862.981793
2421.237619,696,863.957242
3603.992557,1000,865.481522
3574.933359,1000,866.894388
2696.437999,763,867.959574
1346.495425,408,868.65746
3446.825732,958,869.996583
3709.314613,1000,871.525898
1865.651502,537,872.288037
3168.407556,854,873.49041
3731.06445,1000,875.022095
1808.154965,497,875.709432
3582.365984,1000,877.231524
3554.830802,1000,878.663444
3655.577485,1000,880.078741
3468.542717,1000,881.610946
3357.402292,1000,883.009574
3642.828619,1000,884.543244
3530.060279,1000,885.959827
3627.037111,1000,887.490505
3575.419456,1000,888.89715
2713.312971,747,890.071963
3602.187635,974,891.449497
1342.092832,413,892.035323
3685.216976,1000,893.585289
3617.886999,1000,894.99374
3467.868008,1000,896.522181
1498.451523,424,897.134265
2295.460184,633,898.028579
3663.483631,1000,899.55013
2616.237543,724,900.589247
2582.684781,746,901.769328
3087.089321,847,902.959245
3641.788529,1000,904.478384
919.195902,299,904.919419
3539.280084,985,906.294141
3710.467206,1000,907.86718
3771.023304,1000,909.331257
3729.257644,1000,910.868934
3141.982605,872,912.090316
3653.600591,1000,913.630029
1178.281327,334,914.101238
3345.767547,878,915.334067
3541.482515,1000,916.86613
1681.950348,477,917.537849
3636.82221,1000,918.950575
2992.761709,817,920.222767
2067.098669,606,921.069506
3611.412875,1000,922.605636
185.562716,86,922.7313
3595.265234,1000,924.131263
282.665716,114,924.303097
3531.914412,1000,925.841142
2103.482848,577,926.651351
246.049714,103,926.800958
3672.277855,1000,928.194306
3533.218155,1000,929.741063
2726.244397,740,930.776634
3687.176141,1000,932.306406
2540.809613,773,933.402844
3206.577368,887,934.796676
3774.724113,1000,936.349637
1432.866242,401,936.925976
3698.841931,1000,938.465623
3535.063618,1000,939.881221
3569.193306,1000,941.399477
3586.44319,1000,942.827494
1957.929801,555,943.60898
1446.431616,468,944.38401
2920.696856,770,945.475476
3531.282641,1000,947.001264
2189.345925,595,947.855211
1941.906506,534,948.605938
1259.662855,353,949.116708
3663.218554,1000,950.649579
3453.482557,1000,952.068994
3732.234992,1000,953.595243
2793.159536,760,954.666892
2008.418428,547,955.426236
3599.643705,938,956.87974
3768.703687,1000,958.285089
3298.816394,891,959.668594
1372.261829,407,960.235997
2636.519021,713,961.246645
928.840009,278,961.645015
3643.916765,965,963.116045
988.426995,310,963.553446
3732.143668,1000,965.070535
1261.97418,366,965.599755
3520.203616,1000,966.994508
1258.872356,395,967.556875
3620.394647,1000,969.081826
3559.368085,1000,970.507152
1146.683764,335,971.089573
1050.837475,304,971.527005
3591.037601,1000,972.928564
204.141117,92,973.053535
3562.698559,1000,974.582718
3762.69373,1000,975.988499
2311.280345,633,976.991547
2511.827309,677,977.943363
3567.531519,1000,979.347216
1169.558809,358,979.975045
3673.222119,1000,981.369505
3673.212941,1000,982.927006
330.371564,130,983.103541
3511.09474,1000,984.584828
3664.570559,1000,986.097086
2868.224791,788,987.20957
3759.38714,1000,988.615439
1728.074931,474,989.393179
280.897169,115,989.549391
1272.426386,350,990.050612
3596.81525,934,991.350563
2668.054692,707,992.465208
3774.620287,1000,993.88138
1468.194251,399,994.443754
250.928226,104,994.599059
299.899153,123,994.776584
1074.529771,332,995.358471
3746.681846,1000,996.765712
3004.212816,799,998.007428
162.00791,84,998.116778
3725.428129,1000,999.522038
2455.751795,658,1000.441631
277.680728,113,1000.609866
3605.825306,1000,1002.134249
1490.514234,410,1002.711768
1261.169597,346,1003.199578
2526.083544,671,1004.25978
952.174986,279,1004.657373
1436.492289,394,1005.209991
3790.745938,1000,1006.619989
3572.132714,1000,1008.132028
3578.195982,1000,1009.541579
3808.062698,1000,1011.066705
1570.976836,434,1011.68215
1696.867531,492,1012.367098
2297.67976,633,1013.370429
1775.090219,493,1014.070999
3268.560846,901,1015.334175
3626.384758,1000,1016.881248
1632.691849,458,1017.528488
1707.869632,466,1018.175952
3509.230739,974,1019.680186
3516.87066,1000,1021.082042
1532.491465,424,1021.693387
3250.090533,1000,1023.21239
1158.27137,329,1023.693784
3664.941577,1000,1025.212861
1122.322133,355,1025.729033
2872.461446,798,1026.860818
3632.634095,1000,1028.368229
3523.301706,1000,1029.782222
3671.409113,1000,1031.298144
3684.577587,1000,1032.717858
1753.954511,451,1033.351257
3573.317618,1000,1034.89458
2057.68371,597,1035.738372
3603.517208,1000,1037.264471
3108.407483,817,1038.418394
2036.685972,566,1039.223019
3700.330393,1000,1040.762551
3629.140224,1000,1042.175161
3762.208228,1000,1043.706415
3456.914126,1000,1045.12177
1978.417263,553,1045.895086
3746.212434,1000,1047.428606
3943.826343,1000,1048.832362
1965.077331,540,1049.723951
2042.072902,578,1050.521786
2764.130817,703,1051.509726
3667.656324,958,1052.988623
3849.541238,1000,1054.398137
3791.911349,1000,1055.944916
1398.285913,419,1056.524026
3869.448154,1000,1057.94731
1402.916143,380,1058.642941
3837.716558,1000,1060.113367
2511.962902,675,1061.06945
2451.274444,618,1062.068226
1904.078843,507,1062.800298
1808.988132,489,1063.487635
2583.49444,709,1064.775554
2280.379509,604,1065.981675
3388.937651,925,1067.592402
3883.99637,1000,1069.394843
3856.688558,1000,1070.94816
1107.602988,317,1071.546405
3749.481012,1000,1073.07467
3775.486609,1000,1074.619317
3770.921144,1000,1076.162124
1057.0911,355,1076.666372
3830.11966,1000,1078.276977
696.439516,219,1078.586784
3829.096224,1000,1079.98883
2326.497006,635,1081.004187
2684.730084,680,1081.959949
1474.929276,404,1082.537938
1869.35728,519,1083.266235
2213.536337,587,1084.213416
823.503619,251,1084.572706
1411.364698,430,1085.178805
1763.822727,497,1085.884625
1401.676402,390,1086.431373
578.045315,194,1086.708981
1961.953916,539,1087.582095
2021.406913,545,1088.363129
2063.912377,537,1089.131969
1568.834964,428,1089.748255
3721.888604,971,1091.227432
2209.099678,610,1092.10014
3939.826897,1000,1093.638863
2273.590105,599,1094.481632
2544.066825,685,1095.457131
3717.859096,1000,1096.990004
1294.834098,353,1097.489887
118.00848,70,1097.598496
3661.941433,1000,1099.131211
3019.818052,795,1100.25983
3772.935089,1000,1101.677217
3852.144114,1000,1103.210147
3281.665953,844,1104.396085
3769.577345,1000,1105.912638
2409.56303,660,1106.847384
1078.64691,304,1107.259938
1831.654889,497,1108.09096
3937.014862,1000,1109.487864
1336.888196,364,1110.006709
1913.712862,507,1110.725155
889.2908,260,1111.209273
1394.289868,413,1111.807497
1090.003915,297,1112.227424
3671.905907,1000,1113.644487
3582.537197,994,1115.168869
115.301466,65,1115.262599
1733.943993,463,1115.92554
2076.30055,548,1116.696043
1913.297819,522,1117.542063
3962.640438,1000,1118.957288
1915.623632,506,1119.669794
3887.512483,1000,1121.196725
3505.607907,889,1122.46613
3855.733956,1000,1124.007105
3847.438757,1000,1125.411697
3777.789014,940,1126.850827
1707.712661,471,1127.506924
3189.342263,842,1128.705541
3849.670351,1000,1130.223327
216.738703,101,1130.363919
3848.522581,1000,1131.786292
131.366263,74,1131.894007
182.141577,88,1132.006616
276.242255,114,1132.287767
3797.621377,1000,1133.718914
3846.181021,1000,1135.275502
3818.532459,1000,1136.76045
3742.625056,1000,1138.297014
1705.359056,443,1138.92769
3908.433851,1000,1140.331637
3711.230166,1000,1141.866426
2102.048854,531,1142.620654
2965.356031,767,1143.703064
3527.150734,1000,1145.241022
3668.742124,1000,1146.668638
1320.560635,348,1147.160022
1327.682945,371,1147.818729
1578.361309,418,1148.412374
1522.237186,420,1149.005985
1586.007303,426,1149.60663
1405.597208,383,1150.137624
1367.08748,378,1150.802794
950.992056,264,1151.159877
2050.104725,543,1151.928592
2156.640425,564,1152.733054
2008.574215,538,1153.614274
1313.284918,372,1154.143902
2076.737877,550,1154.910381
1576.848281,413,1155.488403
2816.956944,726,1156.647887
1306.176867,349,1157.137993
3798.862311,1000,1158.550822
940.859808,267,1158.944628
3848.400941,1000,1160.505375
3944.904288,1000,1161.928053
2230.466971,642,1162.947481
1143.355173,331,1163.41612
1075.258768,312,1163.876909
1960.527323,503,1164.588343
3556.148253,890,1165.976304
286.779804,117,1166.132517
3979.675635,1000,1167.537163
692.919378,224,1167.863524
3279.702643,821,1169.147332
3495.15261,889,1170.400008
1026.858548,276,1170.795667
647.471125,202,1171.07467
3633.169824,923,1172.50408
1217.740586,340,1172.991581
3661.433681,1000,1174.396061
3854.564713,1000,1175.943915
4011.130789,1000,1177.337685
3753.183158,1000,1178.879374
3773.111048,1000,1180.288557
697.949048,218,1180.734708
3223.624007,801,1181.863257
1740.995467,452,1182.503732
3742.907085,939,1183.962481
3130.980307,811,1185.106714
4099.551249,1000,1186.650545
1432.424129,389,1187.210089
2326.544067,609,1188.08366
1467.656384,394,1188.649569
2350.712151,575,1189.472342
3360.354215,847,1190.805157
2916.037472,737,1191.847798
1445.98739,382,1192.371741
3966.85458,1000,1193.921817
2744.029056,699,1194.912523
4021.287285,1000,1196.430883
2671.416792,689,1197.428576
2247.450017,590,1198.260083
122.212399,66,1198.353809
3945.247786,1000,1199.897106
2166.176654,580,1200.730724
4008.214492,1000,1202.262924
2098.977315,547,1203.040644
3913.744217,1000,1204.460019
1190.257382,327,1205.046609
1207.837191,357,1205.546494
3735.591384,1000,1206.972967
1622.469224,431,1207.586932
1674.263887,458,1208.356927
1202.669118,360,1208.870301
3925.978957,1000,1210.268891
3858.074039,1000,1211.868877
950.551358,268,1212.306278
3042.492799,754,1213.37151
1290.685431,370,1214.028993
2124.904731,553,1214.816848
960.320166,278,1215.194245
3952.016737,1000,1216.618265
1464.539115,382,1217.274705
3993.578582,1000,1218.698151
1757.905869,471,1219.353101
3593.123676,890,1220.743754
1887.207235,490,1221.419308
1640.354354,442,1222.05409
1467.197466,400,1222.625832
1038.712552,301,1223.161897
2237.530182,569,1223.978008
1392.787181,384,1224.509133
1484.361406,397,1225.069415
556.77637,188,1225.334977
3816.795968,941,1226.802565
2548.853598,645,1227.714747
1393.209928,373,1228.238698
1674.221653,453,1228.889403
1033.635434,291,1229.417575
3566.372155,1000,1230.816245
3951.714142,1000,1232.339471
289.342032,115,1232.511306
4005.876666,1000,1233.934685
1378.651098,390,1234.481432
3094.902911,796,1235.738005
1927.250514,495,1236.428527
262.354317,111,1236.592444
2172.055306,549,1237.365418
217.257574,98,1237.506012
3837.55741,1000,1239.037611
3834.948683,1000,1240.462565
2485.400558,644,1241.486037
3892.76376,1000,1242.913556
3821.389528,1000,1244.434539
3705.658638,1000,1245.850599
3895.214996,1000,1247.384344
3883.535209,1000,1248.813639
918.778695,272,1249.192022
4003.856441,1000,1250.736262
3987.783772,1000,1252.144752
1153.691449,310,1252.587845
4047.825909,1000,1254.119411
3028.131723,805,1255.262669
1656.139799,453,1255.909981
1973.534473,494,1256.732027
3937.877554,1000,1258.146811
3913.194896,1000,1259.67309
3896.860099,1000,1261.071618
3833.765141,1000,1262.610641
3304.178484,857,1263.831726
3928.489612,1000,1265.365311
3891.878115,1000,1266.784915
4012.877925,1000,1268.18193
3915.288806,1000,1269.708267
267.003432,114,1269.87286
2717.023187,737,1270.906876
4051.997742,1000,1272.427793
1607.750712,430,1273.035048
2317.777149,630,1273.928362
3724.98272,902,1275.322446
2855.822064,717,1276.340792
1556.131788,432,1276.956859
3381.796074,826,1278.241038
128.14007,66,1278.334799
1337.599557,359,1278.842836
318.513085,123,1279.006154
1450.307375,376,1279.521626
2627.439803,657,1280.580011
1622.03932,421,1281.163166
2535.670911,660,1282.103312
3960.814672,1000,1283.641991
2579.572875,668,1284.584308
1037.874932,294,1284.991027
2075.900928,527,1285.738992
4001.064743,1000,1287.315727
1175.589304,318,1287.832262
4205.753201,1000,1289.244032
1686.505647,454,1290.012417
354.178309,135,1290.199873
1769.899408,449,1290.856496
1937.630522,490,1291.535633
4054.296775,1000,1293.083036
340.199135,137,1293.270463
3965.742031,1000,1294.685466
1632.717769,418,1295.272206
846.352975,252,1295.74995
1984.213952,572,1296.556078
2798.182305,706,1297.543226
4042.399147,1000,1299.085296
2402.545011,626,1299.974278
3830.220983,1000,1301.394178
2420.035326,620,1302.381154
3941.553922,1000,1303.813174
2772.045137,714,1304.941297
4039.173713,989,1306.334844
2909.773712,748,1307.396672
1351.65338,370,1308.0556
296.800699,118,1308.227434
298.057945,118,1308.383683
3267.730104,832,1309.586184
1800.851787,479,1310.260044
2364.947247,608,1311.247218
3941.32141,1000,1312.669427
1935.210902,501,1313.366245
2994.54885,766,1314.579664
1252.087811,338,1315.118661
4075.421701,1000,1316.58059
3566.437177,876,1317.950221
3219.979686,808,1319.097433
3941.531313,1000,1320.629735
1976.58248,518,1321.34916
3938.024585,1000,1322.885906
3751.231171,933,1324.212728
3293.01402,806,1325.356158
2170.571908,567,1326.275546
730.280868,252,1326.64748
835.124375,246,1326.991336
4000.81318,984,1328.443669
3963.783143,1000,1329.991237
4028.3483,1000,1331.400549
3982.338104,1000,1332.926097
3740.837906,1000,1334.335335
3848.162101,1000,1335.87619
1727.161409,441,1336.492888
4023.949178,1000,1338.025597
2287.809491,598,1338.875117
3917.053344,1000,1340.269485
1527.703183,418,1340.873041
4094.102641,1000,1342.396554
3976.830978,1000,1343.818958
4012.734363,1000,1345.353218
2917.994206,719,1346.371586
1851.003999,462,1347.154039
3844.635726,1000,1348.554276
3891.059945,964,1349.910345
3889.593766,981,1351.428542
4042.940097,1000,1352.857499
1569.38407,462,1353.629
3069.875095,789,1354.74473
3871.21251,936,1356.177628
2124.201866,552,1356.961779
4009.87537,1000,1358.381175
3459.690997,843,1359.70154
4043.789747,1000,1361.113107
3696.920482,936,1362.60411
2023.652247,520,1363.349468
2703.140982,674,1364.347599
2566.630278,632,1365.365981
3966.396013,1000,1366.796125
3089.122631,810,1367.941382
3819.816521,1000,1369.475651
1391.192986,378,1370.021941
3212.341546,769,1371.113352
2078.034917,528,1371.990509
4016.579496,1000,1373.400318
3790.460922,1000,1374.942131
1617.18643,446,1375.578419
2764.570602,693,1376.553435
4060.555143,1000,1378.097067
4023.371634,1000,1379.521663
1474.874044,382,1380.07228
4038.286947,1000,1381.606173
1887.745972,500,1382.301321
3414.717796,863,1383.65314
3956.680637,1000,1385.065707
4019.730732,1000,1386.618523
273.174353,109,1386.79505
3109.328652,745,1387.949731
4054.440664,1000,1389.591233
1737.023506,470,1390.46782
4124.690326,1000,1392.019133
1057.083972,285,1392.425254
3897.736993,1000,1393.963206
1434.203464,386,1394.509953
3933.881978,1000,1395.925709
3807.348191,1000,1397.45982
2221.219649,564,1398.256087
3800.703338,1000,1399.798047
1993.14091,525,1400.522067
4121.872373,1000,1401.950393
2989.820291,740,1403.113098
1817.10908,477,1403.809881
2803.176442,712,1404.821952
2791.503839,696,1405.92641
3952.526009,1000,1407.319146
286.520288,114,1407.490948
3858.357765,924,1408.919024
1181.023688,326,1409.372076
4035.841742,1000,1410.788063
3913.779578,1000,1412.318185
2938.37533,791,1413.44086
1506.512404,410,1414.021834
4039.652993,1000,1415.579819
2663.377647,655,1416.49702
1833.083592,472,1417.284943
274.296848,115,1417.456777
3856.987694,1000,1418.880842
1612.40144,426,1419.474939
4033.659834,1000,1421.006725
3883.286681,1000,1422.415482
1488.838157,406,1422.99745
3775.391344,972,1424.487715
3645.948966,1000,1425.912106
1240.017307,387,1426.583977
1139.539699,329,1427.039884
3670.574201,1000,1428.459485
2209.208652,580,1429.463217
3254.84023,808,1430.608762
3693.46738,1000,1432.022902
2906.04717,742,1433.193141
3921.028309,1000,1434.615644
2648.710258,678,1435.700125
2543.215156,671,1436.650015
2040.684338,525,1437.4027
4099.856851,1000,1438.976092
2285.922981,604,1439.871686
3857.067795,1000,1441.289971
4078.473998,1000,1442.836536
4041.683587,1000,1444.247131
1818.726098,1000,1445.800427
1696.557973,448,1446.429129
2719.607113,694,1447.412027
1275.618974,346,1448.055651
3979.248713,998,1449.459598
2909.529318,783,1450.556078
1976.458818,1000,1452.113598
1376.1514,395,1452.683788
1240.249231,381,1453.226154
3709.507553,1000,1454.762837
3935.590384,1000,1456.16295
1009.411064,304,1456.597376
3496.313125,1000,1458.122036
2346.625465,611,1458.988089
2423.944925,617,1459.974701
4099.130728,1000,1461.381195
2178.385516,629,1462.269592
3727.724253,971,1463.764655
3374.815905,849,1464.96554
1243.830809,384,1465.512281
3782.978008,1000,1467.053579
3596.703465,919,1468.34977
3587.34005,1000,1469.881709
1407.723133,433,1470.490941
3838.722023,1000,1472.027887
3189.61433,1000,1473.457088
3926.7366,1000,1474.99015
3763.199443,1000,1476.399755
