# {"t_start": 1596453386.6760395, "env_id": "Hopper-v2"} 
r,l,t
282.666607,128,83.076951
206.093597,105,83.217544
311.429261,143,83.405
272.600952,126,83.576834
296.259243,133,83.766365
271.156955,125,84.044076
289.963144,131,84.215941
296.705593,133,84.409474
316.016828,138,84.59693
275.282611,127,84.781035
206.436419,103,84.933596
261.937895,121,85.093682
249.249814,137,85.281138
276.024811,133,85.468593
298.857549,137,85.660738
270.170043,129,85.843249
327.108917,170,86.075762
309.698498,134,86.247598
287.21567,135,86.435054
218.318195,112,86.591236
267.899447,126,86.778168
247.157106,114,87.032601
323.500956,140,87.227052
322.296749,145,87.414508
242.587781,121,87.586343
77.060138,50,87.656454
148.892169,88,87.779126
299.445302,129,87.954656
251.779281,116,88.09803
335.931307,139,88.285486
254.863625,123,88.457321
330.476804,157,88.675066
319.595676,147,88.877525
318.452441,141,89.057795
303.72308,144,89.260872
316.587554,145,89.448328
293.822609,130,89.620164
276.899334,127,89.908446
270.505318,130,90.083238
304.930402,138,90.270728
219.167167,105,90.411287
310.750393,146,90.614398
267.21925,126,90.791751
238.985478,116,90.950326
304.789967,138,91.122677
259.679126,125,91.294515
296.769565,134,91.481968
253.935587,124,91.655615
310.540096,134,91.839286
290.502441,130,92.011132
217.132625,107,92.151747
300.037245,127,92.323583
298.861898,133,92.511039
307.97148,140,92.810928
275.225259,121,92.975457
321.276875,134,93.147294
310.882203,142,93.350374
317.032315,135,93.537828
255.24945,118,93.707402
297.303188,140,93.90288
289.646409,128,94.06389
293.809676,140,94.251346
272.434834,126,94.42318
298.3752,129,94.610637
358.610656,145,94.813793
267.330166,124,94.984338
322.679856,135,95.160299
255.495838,124,95.332133
310.297591,140,95.519589
306.546501,141,95.826232
366.326723,157,96.037502
293.220325,126,96.209337
283.569622,126,96.381172
235.636891,116,96.537384
294.276278,128,96.715967
297.231935,136,96.905461
374.786399,173,97.138921
333.841824,153,97.341999
304.442078,139,97.529455
241.641461,113,97.688028
305.561168,140,97.882508
339.899941,155,98.091374
233.137854,117,98.247587
266.769394,123,98.403801
301.956934,137,98.706519
306.422419,132,98.886147
298.085998,134,99.089222
298.862299,134,99.261058
319.812819,135,99.448515
293.608174,135,99.635971
294.533395,125,99.810391
294.357393,130,99.983046
300.990242,137,100.170505
256.410509,117,100.326716
315.834754,149,100.529796
294.935475,129,100.708289
307.469973,130,100.888771
314.9984,135,101.063747
280.768113,137,101.251204
276.174568,129,101.516735
323.373543,139,101.72791
229.015171,112,101.883495
298.540142,132,102.050907
468.986279,194,102.316469
302.709312,130,102.488304
293.492395,131,102.6828
336.809658,143,102.881269
342.300291,147,103.074233
337.985775,151,103.27731
284.129669,129,103.449144
343.886001,142,103.651956
325.033743,140,103.846404
294.156192,134,104.029407
299.469602,130,104.201241
363.539741,149,104.51369
286.490192,129,104.691828
300.658162,133,104.877332
325.14685,140,105.059988
384.071353,160,105.278686
283.157527,128,105.450519
473.014907,179,105.700269
329.682909,139,105.885941
309.122258,132,106.057742
364.963858,155,106.276473
304.405554,128,106.44831
341.930827,141,106.643124
387.005547,163,106.867557
282.31106,128,107.0292
319.351099,140,107.326043
327.95561,135,107.511491
298.573856,139,107.706631
349.976772,152,107.917067
400.673296,170,108.141264
379.524528,154,108.34431
355.876192,148,108.563009
409.147428,165,108.820997
292.354041,137,109.019971
249.024723,113,109.176181
333.352549,153,109.379261
326.220918,147,109.582336
392.41347,160,109.820756
344.757629,142,110.011089
351.756574,146,110.307897
295.675214,133,110.48362
422.440816,173,110.732931
321.7058,139,110.925453
325.846075,139,111.107769
426.033151,180,111.342087
322.130231,136,111.529522
357.08851,145,111.739049
301.036143,131,111.914311
269.494775,130,112.086114
350.311363,153,112.289191
382.04887,161,112.507891
313.982394,139,112.706174
317.336978,135,112.889816
309.35901,135,113.17097
283.391722,124,113.332794
308.458308,137,113.520251
287.982815,127,113.705459
386.856793,164,113.920334
331.98373,137,114.10779
221.648968,109,114.264004
428.723841,168,114.482702
306.284998,135,114.676125
309.918394,136,114.866617
306.125156,130,115.032289
315.476541,141,115.219744
314.103958,136,115.407199
421.04474,172,115.6499
447.076286,185,115.905217
177.134168,101,116.1443
315.578203,138,116.32204
336.194036,139,116.509496
414.676804,157,116.728597
440.263799,172,116.957775
261.063032,121,117.113989
414.639411,166,117.348309
477.694511,192,117.598251
423.44384,171,117.840998
341.372605,143,118.029942
370.47828,146,118.217399
324.715005,139,118.404855
218.285108,115,118.561068
